               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.046536,            0.026054,                   0,             0.58359,             0.58571,              0.5789,             0.22777,            0.049807,             0.01189,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,             0.04668,            0.024945,                   0,             0.53153,             0.63682,             0.56921,             0.23439,            0.048683,            0.011554,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.047645,            0.025758,                   0,             0.50444,             0.61784,             0.55645,             0.22619,            0.050088,            0.010761,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.046766,            0.025494,                   0,             0.51878,             0.55721,             0.54583,             0.21543,             0.04983,            0.011109,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.047434,            0.026051,                   0,             0.57359,             0.60199,             0.61824,             0.24848,            0.048794,            0.011016,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.046747,              0.0263,                   0,             0.55145,             0.58706,             0.57001,             0.22286,             0.04999,             0.01113,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.046216,            0.026265,                   0,             0.62388,             0.58706,             0.60107,             0.24124,            0.048946,            0.011042,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.046531,            0.025672,                   0,              0.5552,             0.61194,             0.59978,             0.24129,            0.048505,             0.01137,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.046406,            0.026503,                   0,             0.54301,             0.60697,             0.61823,             0.25747,            0.048613,            0.011464,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.046253,            0.025296,                   0,             0.60909,             0.56716,             0.59049,             0.24527,            0.049539,             0.01123,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.045699,            0.026023,                   0,             0.55473,             0.61983,             0.56106,             0.23122,            0.048166,            0.010658,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.046305,            0.025607,                   0,             0.66838,             0.59162,             0.62145,              0.2629,            0.049727,            0.011075,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.045895,            0.025807,                   0,             0.55436,             0.59701,             0.58099,             0.24254,            0.048539,            0.011778,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.045776,            0.025676,                   0,             0.60084,             0.59163,             0.59976,             0.24479,            0.048332,            0.011053,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.046193,            0.025545,                   0,             0.54685,             0.62189,             0.63506,             0.25939,              0.0499,            0.011263,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.045992,            0.025151,                   0,             0.58648,             0.61692,             0.62087,             0.26391,             0.04922,            0.011018,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.046452,            0.025757,                   0,             0.54146,             0.60697,             0.61418,             0.26729,            0.048632,            0.010995,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.046515,            0.026047,                   0,              0.5134,             0.60697,             0.55189,             0.22198,            0.048468,            0.011356,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.046132,            0.025913,                   0,             0.66596,             0.54553,               0.627,             0.26485,            0.048048,             0.01153,                   0,            0.007228,            0.007228,            0.007228
