               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.026159,             0.01557,                   0,             0.89502,              0.8408,             0.90847,             0.55798,            0.032874,           0.0056003,                   0,           0.0091552,           0.0091552,           0.0091552
                 130,            0.025554,            0.014983,                   0,             0.93761,             0.81592,             0.90862,             0.55143,            0.032628,            0.005489,                   0,           0.0091486,           0.0091486,           0.0091486
                 131,            0.025481,            0.015492,                   0,             0.91099,             0.86567,              0.9158,             0.56565,            0.032202,           0.0056379,                   0,            0.009142,            0.009142,            0.009142
                 132,            0.026163,            0.014787,                   0,             0.90088,             0.85917,              0.9159,             0.55023,            0.033057,           0.0055865,                   0,           0.0091354,           0.0091354,           0.0091354
                 133,            0.025716,            0.015068,                   0,              0.8538,             0.84261,             0.91661,             0.55897,            0.031689,           0.0056667,                   0,           0.0091288,           0.0091288,           0.0091288
                 134,            0.025173,            0.014706,                   0,             0.90348,             0.89055,             0.93921,              0.5488,            0.033601,           0.0054775,                   0,           0.0091222,           0.0091222,           0.0091222
                 135,            0.024995,            0.014794,                   0,             0.92807,             0.85572,             0.91467,             0.55262,            0.031681,           0.0056139,                   0,           0.0091156,           0.0091156,           0.0091156
                 136,            0.025254,            0.014844,                   0,             0.91119,             0.86777,             0.91815,             0.52629,            0.034975,           0.0055912,                   0,            0.009109,            0.009109,            0.009109
                 137,            0.025246,            0.014636,                   0,             0.94549,             0.86294,             0.94438,             0.55758,            0.033293,           0.0055238,                   0,           0.0091024,           0.0091024,           0.0091024
                 138,            0.025519,             0.01438,                   0,             0.90182,             0.86828,             0.92565,             0.55992,            0.032856,           0.0054986,                   0,           0.0090958,           0.0090958,           0.0090958
                 139,             0.02563,            0.014907,                   0,             0.92441,              0.8408,             0.93232,             0.55838,            0.032438,            0.005557,                   0,           0.0090892,           0.0090892,           0.0090892
                 140,            0.026193,            0.015075,                   0,             0.87472,             0.87562,             0.93213,             0.56241,            0.032241,           0.0054938,                   0,           0.0090826,           0.0090826,           0.0090826
                 141,            0.025508,            0.014808,                   0,             0.92936,             0.89055,             0.94075,             0.57942,            0.032232,           0.0053148,                   0,            0.009076,            0.009076,            0.009076
                 142,            0.025615,            0.014683,                   0,             0.91262,             0.82587,             0.91198,             0.55945,            0.032864,           0.0056403,                   0,           0.0090694,           0.0090694,           0.0090694
                 143,            0.025375,            0.014739,                   0,              0.9397,             0.85281,             0.94311,             0.57636,            0.031691,           0.0052859,                   0,           0.0090628,           0.0090628,           0.0090628
                 144,            0.024719,             0.01475,                   0,             0.85262,             0.86348,             0.90807,             0.56476,            0.031722,           0.0058119,                   0,           0.0090562,           0.0090562,           0.0090562
                 145,            0.025833,            0.014757,                   0,             0.88293,              0.8806,             0.92477,             0.53965,            0.033791,           0.0055155,                   0,           0.0090496,           0.0090496,           0.0090496
                 146,            0.024776,            0.014691,                   0,             0.88723,             0.86114,             0.92803,             0.57597,            0.031653,           0.0054406,                   0,            0.009043,            0.009043,            0.009043
                 147,            0.024799,            0.014718,                   0,             0.92726,             0.82449,             0.92411,              0.5443,            0.033632,           0.0056724,                   0,           0.0090364,           0.0090364,           0.0090364
                 148,            0.024965,            0.014526,                   0,             0.91817,             0.83582,             0.91901,              0.5431,            0.033168,           0.0055664,                   0,           0.0090298,           0.0090298,           0.0090298
                 149,            0.025032,            0.014028,                   0,             0.90685,             0.85075,             0.92778,             0.54803,            0.033225,           0.0056177,                   0,           0.0090232,           0.0090232,           0.0090232
